customer_id,churn,n_orders_future,recency,frequency,monetary,avg_basket,std_basket,n_distinct_products,tenure_days,avg_interpurchase_days,n_cancellations,cancellation_rate
17087.0,1,0,546,1,221.53,221.53,,12,546,,0,0.0
16550.0,0,3,44,15,8175.07,545.0,284.24,233,546,35.857142857142854,9,0.6
14425.0,1,0,243,3,661.39,220.46,20.09,35,546,151.5,2,0.6667
15353.0,1,0,63,7,3175.95,453.71,124.06,274,546,80.5,1,0.1429
15542.0,1,0,321,3,918.45,306.15,79.12,212,546,112.5,1,0.3333
17377.0,0,13,64,65,15816.11,243.32,209.62,428,546,7.53125,13,0.2
16797.0,1,0,202,5,1827.77,365.55,124.76,289,546,86.0,4,0.8
14396.0,0,1,180,6,1744.29,290.71,137.45,167,546,73.2,0,0.0
16200.0,0,1,191,10,4562.83,456.28,385.01,241,546,39.44444444444444,1,0.1
14915.0,0,1,86,10,1646.05,164.61,73.32,63,545,51.0,1,0.1
13931.0,0,1,89,10,4398.06,439.81,357.44,177,545,50.666666666666664,0,0.0
14051.0,0,10,22,25,12657.09,506.28,266.84,74,545,21.791666666666668,5,0.2
15179.0,0,2,42,11,6740.09,612.74,426.29,190,545,50.3,3,0.2727
14159.0,0,9,65,11,3897.09,354.28,194.84,428,545,48.0,2,0.1818
17940.0,0,5,27,11,29748.69,2704.43,3159.82,11,545,51.8,6,0.5455
17913.0,0,1,164,13,3286.09,252.78,133.37,213,545,31.75,0,0.0
17764.0,0,1,20,4,1066.79,266.7,59.86,76,545,175.0,0,0.0
15550.0,0,2,110,9,1781.07,197.9,122.34,141,545,54.375,2,0.2222
16612.0,0,3,120,6,2337.82,389.64,137.74,82,545,85.0,1,0.1667
14898.0,0,2,49,12,2815.22,234.6,88.31,135,545,45.09090909090909,4,0.3333
17576.0,0,9,23,31,6874.16,221.75,90.52,305,545,17.4,3,0.0968
17343.0,1,0,164,6,1259.94,209.99,68.79,61,545,76.2,0,0.0
17432.0,0,2,194,7,1385.63,197.95,109.87,174,545,58.5,0,0.0
17160.0,0,4,34,13,7896.2,607.4,274.39,184,544,42.5,1,0.0769
14723.0,0,2,167,8,1405.76,175.72,61.48,180,544,53.857142857142854,0,0.0
15999.0,1,0,544,1,20.4,20.4,,1,544,,0,0.0
13807.0,1,0,176,3,534.8,178.27,62.02,24,544,184.0,1,0.3333
16710.0,0,4,16,18,5503.69,305.76,148.39,496,544,31.058823529411764,1,0.0556
12970.0,1,0,131,8,1096.53,137.07,208.16,181,544,59.0,0,0.0
14087.0,1,0,213,2,651.8,325.9,126.16,126,544,331.0,1,0.5
13733.0,1,0,219,2,487.03,243.52,133.52,28,544,325.0,1,0.5
18181.0,0,1,209,4,823.14,205.79,146.25,119,544,111.66666666666667,2,0.5
16593.0,0,2,136,6,810.71,135.12,64.47,41,543,81.4,1,0.1667
12820.0,0,2,135,8,1917.64,239.71,81.06,91,543,58.285714285714285,2,0.25
14867.0,0,1,27,15,2855.92,190.39,148.95,66,543,36.857142857142854,3,0.2
12975.0,1,0,245,6,2100.09,350.02,223.77,92,542,59.4,2,0.3333
17150.0,1,0,185,6,1375.65,229.28,80.79,64,542,71.4,0,0.0
15571.0,0,3,195,10,3401.2,340.12,275.79,410,542,38.55555555555556,0,0.0
17085.0,0,1,59,27,7543.66,279.39,194.21,395,542,18.576923076923077,4,0.1481
13373.0,0,2,85,4,5262.64,1315.66,601.29,222,542,152.33333333333334,0,0.0
15822.0,1,0,168,5,1394.79,278.96,163.52,34,542,93.5,2,0.4
14003.0,1,0,541,1,209.41,209.41,,16,541,,0,0.0
15115.0,0,1,541,1,191.74,191.74,,14,541,,1,1.0
16768.0,0,2,80,7,1413.28,201.9,92.28,88,541,76.83333333333333,3,0.4286
17044.0,0,1,183,11,11013.82,1001.26,437.94,91,541,35.8,3,0.2727
17990.0,1,0,45,6,1527.61,254.6,92.3,40,541,99.2,1,0.1667
13382.0,1,0,89,5,1387.58,277.52,132.11,74,540,112.75,0,0.0
18002.0,1,0,184,4,249.92,62.48,38.96,52,540,118.66666666666667,0,0.0
15079.0,1,0,21,11,3767.35,342.49,295.25,119,540,51.9,6,0.5455
18271.0,1,0,418,2,680.85,340.42,209.13,19,540,122.0,0,0.0
14290.0,0,3,170,4,2979.47,744.87,158.26,59,540,123.33333333333333,6,1.5
17268.0,0,2,52,9,1246.73,138.53,105.22,24,540,61.0,0,0.0
16805.0,0,1,169,4,851.42,212.86,142.66,181,540,123.66666666666667,0,0.0
13204.0,1,0,540,1,966.66,966.66,,57,540,,0,0.0
13576.0,0,10,28,17,7580.8,445.93,128.27,109,540,32.0,3,0.1765
15674.0,0,1,22,12,5881.29,490.11,194.2,219,540,47.09090909090909,5,0.4167
13114.0,1,0,539,1,234.38,234.38,,16,539,,0,0.0
13768.0,1,0,535,2,875.97,437.99,115.17,30,539,4.0,6,3.0
16912.0,0,6,16,9,3070.59,341.18,225.8,95,539,65.375,2,0.2222
15302.0,1,0,539,1,308.0,308.0,,15,539,,1,1.0
17184.0,1,0,378,2,198.41,99.21,68.81,14,539,161.0,0,0.0
13825.0,1,0,430,2,255.59,127.8,22.01,38,539,109.0,0,0.0
15858.0,0,3,98,10,3337.74,333.77,225.23,231,538,48.888888888888886,2,0.2
15085.0,1,0,538,1,347.54,347.54,,9,538,,0,0.0
15889.0,0,1,178,7,1657.33,236.76,188.65,237,538,60.0,1,0.1429
16901.0,1,0,538,1,204.26,204.26,,23,538,,0,0.0
13542.0,1,0,185,17,4006.17,235.66,87.54,98,538,22.0625,1,0.0588
14702.0,0,9,90,18,4684.23,260.23,157.9,240,538,26.352941176470587,2,0.1111
14519.0,1,0,492,2,206.09,103.05,28.15,38,537,45.0,0,0.0
14643.0,0,1,167,4,1344.02,336.01,22.07,42,537,123.33333333333333,1,0.25
16365.0,0,6,62,9,2256.14,250.68,84.99,65,537,59.375,1,0.1111
12854.0,0,1,50,6,2479.89,413.32,168.95,166,537,97.4,4,0.6667
16442.0,1,0,36,4,719.71,179.93,71.35,165,535,166.33333333333334,0,0.0
16830.0,0,1,251,3,881.59,293.86,110.76,47,535,142.0,1,0.3333
16125.0,1,0,176,14,4587.65,327.69,168.74,168,534,27.53846153846154,0,0.0
12992.0,1,0,534,1,93.35,93.35,,6,534,,0,0.0
13000.0,0,1,68,3,956.18,318.73,157.38,56,534,233.0,1,0.3333
15838.0,0,11,27,21,46622.82,2220.13,3798.31,44,533,25.3,3,0.1429
17251.0,1,0,171,3,812.43,270.81,43.2,65,533,181.0,1,0.3333
17082.0,0,1,127,5,3365.12,673.02,360.68,74,533,101.5,0,0.0
17596.0,0,5,57,8,2839.65,354.96,208.76,186,533,68.0,1,0.125
14966.0,0,1,196,5,924.52,184.9,46.66,93,533,84.25,0,0.0
14897.0,0,2,105,5,1949.66,389.93,179.07,65,533,107.0,1,0.2
12956.0,1,0,115,4,521.89,130.47,71.27,42,533,139.33333333333334,0,0.0
15312.0,0,2,24,10,2613.24,261.32,88.79,111,532,56.44444444444444,2,0.2
18286.0,1,0,285,2,1296.43,648.22,262.0,67,532,247.0,1,0.5
14869.0,0,1,197,4,2078.54,519.64,175.54,136,532,111.66666666666667,2,0.5
16641.0,0,1,510,1,323.4,323.4,,24,510,,0,0.0
14327.0,0,1,191,5,1583.28,316.66,9.01,89,509,79.5,0,0.0
13044.0,1,0,100,11,4853.9,441.26,185.53,356,509,40.9,2,0.1818
12875.0,0,1,171,4,1307.52,326.88,31.94,2,506,111.66666666666667,0,0.0
15375.0,1,0,499,1,60.96,60.96,,6,499,,0,0.0
15198.0,0,2,217,3,377.71,125.9,44.8,20,498,140.5,1,0.3333
14413.0,1,0,171,4,770.37,192.59,103.99,93,498,109.0,0,0.0
14538.0,0,1,65,4,1089.09,272.27,149.31,30,492,142.33333333333334,0,0.0
13459.0,1,0,433,2,1160.41,580.2,71.54,57,491,58.0,0,0.0
12905.0,1,0,385,2,1018.42,509.21,119.43,52,491,106.0,1,0.5
15798.0,1,0,301,3,1535.37,511.79,214.71,73,490,94.5,0,0.0
16430.0,0,1,190,6,817.09,136.18,137.2,17,490,60.0,0,0.0
13048.0,0,2,47,7,3188.22,455.46,254.49,115,490,73.83333333333333,3,0.4286
15013.0,1,0,296,10,1641.3,164.13,45.76,177,486,21.11111111111111,0,0.0
17137.0,1,0,225,6,1133.63,188.94,88.48,125,486,52.2,0,0.0
14306.0,0,2,187,4,1058.08,264.52,75.55,12,486,99.66666666666667,0,0.0
13897.0,0,1,247,2,849.56,424.78,81.87,42,486,239.0,0,0.0
16655.0,0,5,140,8,3566.1,445.76,203.3,270,486,49.42857142857143,1,0.125
13478.0,1,0,278,5,2215.78,443.16,460.78,114,486,52.0,2,0.4
14821.0,1,0,175,7,1286.45,183.78,196.76,65,485,51.666666666666664,0,0.0
17146.0,0,1,72,12,5674.34,472.86,242.29,162,484,37.45454545454545,3,0.25
15279.0,1,0,163,5,1580.54,316.11,22.52,74,484,80.25,2,0.4
17342.0,1,0,188,4,1227.54,306.89,7.16,31,478,96.66666666666667,3,0.75
13497.0,1,0,91,6,1320.33,220.06,57.08,52,478,77.4,1,0.1667
17319.0,1,0,478,1,29.1,29.1,,3,478,,0,0.0
14609.0,0,3,105,7,1028.64,146.95,74.25,6,477,62.0,1,0.1429
17685.0,0,2,75,10,4264.36,426.44,229.88,81,475,44.44444444444444,2,0.2
17226.0,1,0,117,3,900.12,300.04,190.37,51,474,178.5,0,0.0
15278.0,1,0,370,4,496.16,124.04,10.35,29,474,34.666666666666664,0,0.0
12976.0,1,0,20,8,3156.38,394.55,188.42,106,474,64.85714285714286,0,0.0
15561.0,0,2,24,5,1399.55,279.91,129.89,49,472,112.0,0,0.0
13587.0,0,1,258,3,961.1,320.37,279.35,20,472,107.0,0,0.0
14970.0,0,2,61,10,4109.54,410.95,259.65,56,472,45.666666666666664,4,0.4
18201.0,1,0,531,1,447.53,447.53,,27,531,,0,0.0
17612.0,0,4,23,14,4012.16,286.58,82.99,157,531,39.07692307692308,12,0.8571
13203.0,0,2,51,7,1944.5,277.79,183.32,115,531,80.0,1,0.1429
17400.0,0,1,19,7,3859.61,551.37,341.31,278,531,85.33333333333333,0,0.0
13039.0,1,0,393,4,1010.73,252.68,101.65,37,531,46.0,0,0.0
12826.0,0,3,125,8,2178.13,272.27,110.58,82,530,57.857142857142854,2,0.25
17927.0,1,0,530,1,294.0,294.0,,10,530,,0,0.0
13781.0,1,0,59,3,778.83,259.61,114.65,56,530,235.5,1,0.3333
17888.0,0,5,21,20,1273.17,63.66,45.89,107,527,26.63157894736842,4,0.2
16017.0,0,1,226,4,1341.95,335.49,210.96,81,512,95.33333333333333,0,0.0
18094.0,0,4,27,9,5151.42,572.38,329.46,46,510,60.375,2,0.2222
13622.0,1,0,505,1,658.95,658.95,,32,505,,1,1.0
17962.0,0,1,358,3,584.59,194.86,163.24,126,504,73.0,1,0.3333
13929.0,0,1,135,10,3064.3,306.43,187.68,38,503,40.888888888888886,3,0.3
16452.0,1,0,439,2,332.17,166.09,39.03,14,502,63.0,0,0.0
17227.0,0,4,65,8,1448.86,181.11,69.63,47,502,62.42857142857143,0,0.0
16595.0,0,1,185,4,1450.02,362.51,135.94,286,500,105.0,0,0.0
13907.0,1,0,500,1,136.8,136.8,,4,500,,0,0.0
14595.0,0,5,122,3,587.65,195.88,29.39,30,497,187.5,0,0.0
12986.0,1,0,237,10,2729.84,272.98,178.06,61,496,28.77777777777778,2,0.2
15910.0,0,3,16,11,2000.23,181.84,93.99,322,496,48.0,0,0.0
13543.0,1,0,443,2,1439.61,719.81,185.76,37,496,53.0,0,0.0
17460.0,0,1,34,15,2068.42,137.89,53.11,90,495,32.92857142857143,4,0.2667
14070.0,1,0,493,1,326.55,326.55,,40,493,,0,0.0
16390.0,1,0,345,3,467.5,155.83,89.97,16,488,71.5,0,0.0
13553.0,1,0,483,1,517.8,517.8,,85,483,,0,0.0
13107.0,0,3,142,6,4288.29,714.72,336.72,113,482,68.0,6,1.0
16412.0,0,1,202,4,495.4,123.85,42.26,72,482,93.33333333333333,0,0.0
13009.0,1,0,481,1,234.0,234.0,,4,481,,0,0.0
16704.0,1,0,427,2,695.66,347.83,319.58,50,481,54.0,0,0.0
16714.0,1,0,27,4,1529.8,382.45,530.0,95,479,150.66666666666666,3,0.75
17285.0,1,0,437,2,428.34,214.17,1.8,41,472,35.0,0,0.0
15964.0,1,0,472,1,272.96,272.96,,20,472,,0,0.0
16359.0,0,3,23,12,1963.09,163.59,92.32,72,470,40.63636363636363,3,0.25
12960.0,1,0,222,4,1322.07,330.52,111.85,49,470,82.66666666666667,0,0.0
14322.0,1,0,238,4,474.1,118.53,131.81,10,468,76.66666666666667,2,0.5
14495.0,0,2,468,1,51.0,51.0,,1,468,,1,1.0
13020.0,1,0,371,2,618.96,309.48,195.91,38,468,97.0,3,1.5
12993.0,0,2,16,6,1020.17,170.03,97.57,54,468,90.4,2,0.3333
15306.0,0,3,309,6,2310.38,385.06,330.19,80,468,31.8,1,0.1667
15774.0,0,1,227,5,1059.14,211.83,90.36,69,465,59.5,1,0.2
14997.0,0,3,464,1,230.4,230.4,,12,464,,0,0.0
15058.0,0,6,52,10,2025.8,202.58,75.24,157,462,45.55555555555556,1,0.1
13469.0,1,0,462,1,82.4,82.4,,6,462,,0,0.0
16471.0,1,0,83,4,1189.98,297.5,51.32,48,461,126.0,2,0.5
16631.0,1,0,290,7,1892.52,270.36,126.48,46,460,28.333333333333332,1,0.1429
14459.0,0,1,460,1,3537.82,3537.82,,76,460,,1,1.0
15569.0,0,4,141,6,2499.14,416.52,193.67,108,458,63.4,0,0.0
15149.0,0,1,385,4,1033.81,258.45,287.82,44,458,24.333333333333332,0,0.0
17760.0,0,1,182,5,803.88,160.78,130.17,44,458,69.0,1,0.2
15664.0,0,1,258,3,867.6,289.2,153.0,46,458,100.0,3,1.0
16511.0,0,2,75,4,1209.51,302.38,49.77,166,457,127.33333333333333,0,0.0
16521.0,1,0,224,3,1148.01,382.67,250.06,212,457,116.5,0,0.0
15603.0,0,1,457,1,40.0,40.0,,2,457,,1,1.0
13797.0,1,0,245,3,1179.45,393.15,105.55,71,456,105.5,1,0.3333
13126.0,0,2,62,10,2976.03,297.6,113.6,123,456,43.77777777777778,5,0.5
15927.0,1,0,456,1,123.39,123.39,,13,456,,0,0.0
13593.0,0,2,72,12,4509.56,375.8,198.37,190,456,34.90909090909091,2,0.1667
17020.0,1,0,351,2,935.62,467.81,213.48,64,455,104.0,0,0.0
14157.0,0,1,94,4,847.07,211.77,50.96,68,455,120.33333333333333,1,0.25
15875.0,1,0,455,1,111.72,111.72,,18,455,,0,0.0
18151.0,0,1,98,5,1538.64,307.73,196.63,78,454,89.0,1,0.2
16859.0,0,1,70,6,1444.44,240.74,127.21,57,454,76.8,0,0.0
17847.0,1,0,324,2,129.69,64.85,34.22,9,454,130.0,0,0.0
16096.0,1,0,73,4,1584.97,396.24,124.68,58,454,127.0,0,0.0
17718.0,1,0,41,2,439.18,219.59,113.48,22,453,412.0,1,0.5
13280.0,0,1,125,6,2207.13,367.86,127.55,157,453,65.6,1,0.1667
14233.0,0,1,20,6,2400.65,400.11,177.28,30,453,86.6,2,0.3333
13201.0,1,0,311,4,1240.61,310.15,143.03,65,451,46.666666666666664,0,0.0
15847.0,0,1,97,4,613.98,153.5,54.78,28,450,117.66666666666667,0,0.0
17325.0,1,0,89,3,609.57,203.19,179.87,39,450,180.5,0,0.0
17542.0,1,0,78,3,341.7,113.9,88.61,57,450,186.0,0,0.0
14147.0,0,1,94,8,2289.6,286.2,213.22,23,449,50.714285714285715,2,0.25
16756.0,1,0,23,7,1312.37,187.48,97.53,64,449,71.0,2,0.2857
13316.0,0,3,63,7,8836.32,1262.33,548.6,71,448,64.16666666666667,2,0.2857
13484.0,1,0,50,3,790.72,263.57,84.7,38,448,199.0,1,0.3333
16611.0,0,1,212,5,1655.64,331.13,80.49,79,448,59.0,1,0.2
17588.0,0,2,41,5,2096.55,419.31,105.84,30,446,101.25,2,0.4
13573.0,0,1,62,5,653.84,130.77,113.68,54,446,96.0,0,0.0
16586.0,1,0,57,3,1462.78,487.59,172.58,27,444,193.5,0,0.0
15946.0,1,0,311,3,2304.18,768.06,606.06,25,442,65.5,0,0.0
14604.0,1,0,442,1,143.86,143.86,,20,442,,0,0.0
14496.0,1,0,120,7,2668.23,381.18,215.22,64,442,53.666666666666664,3,0.4286
14872.0,1,0,292,3,816.6,272.2,60.19,34,442,75.0,1,0.3333
17568.0,1,0,442,1,382.79,382.79,,61,442,,0,0.0
16917.0,1,0,85,2,1857.83,928.92,759.99,45,441,356.0,1,0.5
18187.0,1,0,440,1,724.89,724.89,,48,440,,2,2.0
16977.0,1,0,204,4,496.0,124.0,64.18,25,440,78.66666666666667,0,0.0
16108.0,0,1,243,3,1393.42,464.47,118.89,79,440,98.5,3,1.0
14316.0,1,0,231,5,1370.34,274.07,152.33,21,439,52.0,1,0.2
13896.0,1,0,434,1,388.55,388.55,,21,434,,0,0.0
15086.0,1,0,373,2,218.53,109.27,1.08,10,434,61.0,0,0.0
14026.0,1,0,279,2,713.11,356.55,42.39,43,434,155.0,0,0.0
16741.0,1,0,434,1,173.06,173.06,,11,434,,0,0.0
14202.0,1,0,190,3,847.76,282.59,214.29,27,433,121.5,0,0.0
13849.0,0,2,206,3,1931.35,643.78,236.76,108,433,113.5,1,0.3333
16090.0,1,0,433,1,205.91,205.91,,18,433,,0,0.0
18215.0,0,1,246,4,1948.15,487.04,247.98,49,432,62.0,1,0.25
14253.0,1,0,302,2,363.4,181.7,33.45,11,432,130.0,0,0.0
17827.0,1,0,51,5,1976.4,395.28,310.5,191,430,94.75,1,0.2
13684.0,1,0,94,4,596.98,149.25,63.16,81,430,112.0,2,0.5
17046.0,0,1,253,4,1264.05,316.01,221.85,57,429,58.666666666666664,0,0.0
15029.0,1,0,428,1,365.1,365.1,,10,428,,1,1.0
13179.0,1,0,427,1,572.31,572.31,,34,427,,0,0.0
15125.0,0,11,16,13,12807.11,985.16,1041.15,127,427,34.25,7,0.5385
16654.0,0,2,44,6,1612.05,268.68,116.89,60,421,75.4,1,0.1667
13071.0,1,0,421,1,129.22,129.22,,12,421,,0,0.0
15252.0,0,2,230,3,1362.63,454.21,125.19,73,420,95.0,2,0.6667
16941.0,1,0,420,1,33.0,33.0,,2,420,,0,0.0
12821.0,1,0,23,2,220.8,110.4,25.0,13,420,397.0,0,0.0
16454.0,0,2,415,2,24.05,12.03,14.81,2,420,5.0,4,2.0
13712.0,1,0,55,2,766.42,383.21,218.31,32,419,364.0,0,0.0
13278.0,0,1,208,3,893.12,297.71,39.21,48,419,105.5,1,0.3333
13197.0,1,0,418,1,373.01,373.01,,19,418,,0,0.0
16040.0,0,2,77,5,1525.78,305.16,99.23,69,418,85.25,1,0.2
13080.0,0,1,210,3,222.65,74.22,14.67,11,418,104.0,1,0.3333
16276.0,0,1,288,2,1818.79,909.4,209.25,16,416,128.0,0,0.0
14275.0,1,0,204,6,1189.38,198.23,172.48,14,416,42.4,0,0.0
14011.0,1,0,289,2,457.82,228.91,89.7,32,416,127.0,1,0.5
15590.0,1,0,191,5,1496.6,299.32,217.84,75,415,56.0,1,0.2
14656.0,0,1,92,4,656.71,164.18,31.25,112,412,106.66666666666667,0,0.0
15354.0,1,0,412,3,284.4,94.8,0.0,1,412,0.0,4,1.3333
12969.0,1,0,411,1,122.45,122.45,,5,411,,0,0.0
17626.0,1,0,411,1,254.0,254.0,,18,411,,0,0.0
13346.0,1,0,271,6,299.4,49.9,5.94,4,405,26.8,0,0.0
14788.0,0,1,405,1,476.88,476.88,,28,405,,0,0.0
14677.0,1,0,401,1,184.91,184.91,,14,401,,0,0.0
14563.0,1,0,318,2,679.44,339.72,268.8,95,401,83.0,0,0.0
16408.0,1,0,400,1,231.93,231.93,,45,400,,0,0.0
15101.0,1,0,168,5,1262.69,252.54,174.6,48,399,57.75,5,1.0
16332.0,0,6,114,5,539.51,107.9,59.36,49,398,71.0,1,0.2
16607.0,0,7,16,18,4076.22,226.46,99.51,148,398,22.470588235294116,3,0.1667
17463.0,0,3,42,4,1605.26,401.31,231.74,169,398,118.66666666666667,1,0.25
16651.0,1,0,395,1,136.2,136.2,,6,395,,0,0.0
17555.0,0,1,143,4,769.93,192.48,25.0,174,395,84.0,0,0.0
18163.0,1,0,393,1,728.84,728.84,,33,393,,1,1.0
13512.0,1,0,69,4,713.39,178.35,55.86,31,392,107.66666666666667,0,0.0
15381.0,1,0,22,5,1890.57,378.11,215.96,20,392,92.5,1,0.2
13024.0,1,0,279,2,555.87,277.94,42.57,26,391,112.0,1,0.5
18254.0,1,0,390,1,267.9,267.9,,16,390,,0,0.0
14941.0,1,0,387,1,182.1,182.1,,7,387,,0,0.0
14014.0,0,1,185,2,1443.03,721.51,629.12,37,385,200.0,0,0.0
17705.0,0,5,24,5,617.68,123.54,31.85,37,385,90.25,0,0.0
15012.0,0,1,182,2,628.64,314.32,95.88,107,385,203.0,0,0.0
13998.0,1,0,255,3,566.7,188.9,151.2,30,385,65.0,0,0.0
13300.0,0,1,197,2,913.62,456.81,200.58,29,383,186.0,1,0.5
16922.0,1,0,381,1,611.08,611.08,,122,381,,0,0.0
17413.0,1,0,213,2,560.14,280.07,85.18,10,378,165.0,0,0.0
15401.0,1,0,261,2,216.95,108.48,39.21,14,377,116.0,0,0.0
14394.0,1,0,373,1,93.8,93.8,,6,373,,0,0.0
17205.0,0,1,225,2,615.27,307.64,46.22,18,373,148.0,0,0.0
17862.0,1,0,132,4,1279.09,319.77,187.08,90,372,80.0,0,0.0
15256.0,0,1,370,1,71.95,71.95,,4,370,,0,0.0
15254.0,0,1,355,2,787.99,394.0,79.68,46,369,14.0,1,0.5
15980.0,0,2,63,5,4955.0,991.0,775.28,83,365,75.5,2,0.4
14033.0,1,0,364,1,109.44,109.44,,1,364,,0,0.0
16896.0,1,0,364,1,103.95,103.95,,18,364,,0,0.0
18234.0,1,0,360,1,179.6,179.6,,30,360,,0,0.0
13337.0,1,0,355,1,1575.26,1575.26,,87,355,,1,1.0
14224.0,0,2,24,7,1343.1,191.87,102.31,167,353,54.833333333333336,0,0.0
16625.0,1,0,83,5,1654.03,330.81,46.58,82,352,67.25,1,0.2
18020.0,1,0,352,1,190.48,190.48,,12,352,,1,1.0
16500.0,0,4,139,4,608.05,152.01,21.54,20,352,71.0,1,0.25
15625.0,0,3,44,6,2397.47,399.58,236.67,101,351,61.4,1,0.1667
15247.0,0,1,286,2,620.06,310.03,2.16,10,346,60.0,1,0.5
13707.0,1,0,76,5,3365.86,673.17,394.86,142,345,67.25,0,0.0
16315.0,1,0,139,2,402.71,201.36,35.38,21,345,206.0,0,0.0
16683.0,1,0,342,1,320.25,320.25,,18,342,,1,1.0
16961.0,0,1,197,2,560.39,280.19,167.08,38,341,144.0,3,1.5
16529.0,0,1,286,3,1556.75,518.92,184.21,72,339,26.5,0,0.0
15264.0,0,1,339,1,454.66,454.66,,32,339,,1,1.0
17812.0,0,3,177,4,651.28,162.82,182.7,79,339,54.0,0,0.0
17915.0,1,0,360,1,242.13,242.13,,27,360,,0,0.0
17987.0,0,1,185,4,805.07,201.27,67.37,132,359,58.0,1,0.25
16048.0,1,0,182,4,1075.23,268.81,212.02,30,358,58.666666666666664,1,0.25
14308.0,1,0,358,2,1147.02,573.51,390.24,1,358,0.0,3,1.5
13023.0,0,2,337,1,759.13,759.13,,36,337,,0,0.0
13620.0,1,0,337,1,112.34,112.34,,5,337,,0,0.0
13739.0,0,1,336,1,75.3,75.3,,3,336,,0,0.0
14693.0,1,0,73,7,1165.36,166.48,45.84,43,334,43.5,1,0.1429
15627.0,1,0,266,2,566.9,283.45,4.65,23,331,65.0,0,0.0
12953.0,1,0,331,1,498.96,498.96,,31,331,,0,0.0
16576.0,1,0,229,2,540.87,270.44,60.86,32,330,101.0,3,1.5
13909.0,1,0,232,2,286.6,143.3,43.61,35,330,98.0,0,0.0
15056.0,1,0,329,1,133.45,133.45,,6,329,,0,0.0
18279.0,1,0,328,1,231.34,231.34,,13,328,,0,0.0
16469.0,0,2,55,3,455.36,151.79,46.84,73,323,134.0,0,0.0
17559.0,1,0,321,1,167.62,167.62,,12,321,,0,0.0
16496.0,1,0,16,5,1916.29,383.26,221.38,101,318,75.5,0,0.0
14797.0,1,0,316,1,300.31,300.31,,16,316,,0,0.0
17643.0,1,0,182,2,541.25,270.63,95.49,30,314,132.0,0,0.0
16165.0,1,0,314,1,79.9,79.9,,1,314,,0,0.0
17177.0,1,0,314,1,119.5,119.5,,29,314,,0,0.0
13788.0,1,0,314,1,3.75,3.75,,1,314,,0,0.0
13665.0,1,0,195,3,1711.66,570.55,97.42,97,313,59.0,0,0.0
18244.0,1,0,239,2,568.64,284.32,26.13,19,311,72.0,0,0.0
15228.0,0,3,103,3,3098.41,1032.8,175.72,119,308,102.5,0,0.0
18207.0,1,0,308,1,544.47,544.47,,31,308,,2,2.0
15021.0,0,5,27,6,1554.1,259.02,85.19,231,307,56.0,4,0.6667
17109.0,0,4,41,4,875.01,218.75,139.35,70,306,88.33333333333333,0,0.0
13617.0,0,3,217,5,734.57,146.91,39.7,31,304,21.75,1,0.2
15200.0,1,0,303,1,549.05,549.05,,30,303,,0,0.0
18277.0,0,1,206,4,1069.67,267.42,126.33,48,303,32.333333333333336,3,0.75
15387.0,1,0,301,1,468.65,468.65,,20,301,,0,0.0
14631.0,0,1,44,5,1648.79,329.76,26.96,55,296,63.0,1,0.2
17212.0,1,0,62,3,794.41,264.8,167.99,29,295,116.5,0,0.0
13045.0,0,1,210,2,503.64,251.82,104.11,25,295,85.0,0,0.0
14913.0,0,2,82,6,3461.53,576.92,337.53,149,294,42.4,0,0.0
13945.0,1,0,203,2,854.15,427.08,125.26,49,288,85.0,0,0.0
15855.0,0,2,15,4,682.99,170.75,114.74,51,285,90.0,0,0.0
17471.0,1,0,283,1,321.65,321.65,,19,283,,0,0.0
14866.0,0,10,175,8,6564.0,820.5,750.5,13,279,14.857142857142858,0,0.0
14433.0,1,0,274,1,289.6,289.6,,72,274,,0,0.0
16819.0,1,0,274,2,182.59,91.3,90.08,17,274,0.0,0,0.0
16872.0,0,3,236,3,533.11,177.7,55.62,9,272,18.0,0,0.0
14968.0,0,1,267,1,357.4,357.4,,47,267,,0,0.0
13076.0,1,0,266,1,135.4,135.4,,9,266,,0,0.0
18255.0,0,1,265,1,199.85,199.85,,13,265,,0,0.0
17149.0,1,0,260,1,143.1,143.1,,6,260,,0,0.0
18136.0,0,1,20,4,1447.88,361.97,223.49,73,260,80.0,4,1.0
14231.0,0,1,41,3,927.86,309.29,0.54,56,259,109.0,1,0.3333
16522.0,1,0,244,2,433.36,216.68,124.28,16,259,15.0,0,0.0
16264.0,1,0,247,2,837.53,418.77,196.17,62,255,8.0,0,0.0
13702.0,1,0,254,1,135.18,135.18,,5,254,,0,0.0
17284.0,0,4,44,4,2069.03,517.26,351.41,225,254,70.0,2,0.5
17567.0,0,3,42,5,2898.52,579.7,261.36,99,250,52.0,1,0.2
12871.0,0,1,16,2,495.38,247.69,163.61,9,248,232.0,0,0.0
13118.0,0,2,17,7,2017.3,288.19,98.35,85,248,38.5,2,0.2857
13970.0,1,0,195,2,846.55,423.28,190.53,10,246,51.0,0,0.0
14891.0,0,2,225,2,552.35,276.18,106.31,29,245,20.0,0,0.0
13556.0,1,0,238,2,200.82,100.41,9.63,8,244,6.0,0,0.0
15276.0,0,1,203,3,514.22,171.41,205.54,115,243,20.0,1,0.3333
13380.0,1,0,241,1,62.4,62.4,,3,241,,0,0.0
15351.0,0,6,178,4,2052.85,513.21,128.62,103,241,21.0,3,0.75
16312.0,1,0,241,1,171.15,171.15,,10,241,,0,0.0
